ENST00000326019.6#SLC4A1AP	0	chr2	+	27886237	27917936	27886968,27905115,
ENST00000299626.5#ALG8	0	chr11	-	77811887	77850806	77812002,
ENST00000369965.4#WDR47	0	chr1	-	109512735	109584835	109554230,109584676,109514013,109553657,109514082,109553700,
ENST00000396081.1#HERPUD2	0	chr7	-	35672168	35734845	35673292,35733955,35733845,35733869,35734058,35733965,35733567,35733937,35673301,35733850,35734064,35733874,35733911,
ENST00000494050.1#CEP97	0	chr3	+	101443398	101484922	101484099,101476889,101484090,101484136,101476624,101477096,101476633,
ENST00000295640.4#RNPEP	0	chr1	+	201951651	201975375	201969210,
ENST00000221462.4#PPP1R37	0	chr19	+	45596119	45650643	45648824,45650008,45648830,45650045,
ENST00000303965.4#ARAP2	0	chr4	-	36067519	36246231	36231000,36069758,36069660,36230795,36069599,36069460,36230472,36069667,36212191,36230589,36069679,
ENST00000289081.3#FANCC	0	chr9	-	97861235	98080084	97863850,
ENST00000376716.5#ZNF615	0	chr19	-	52494497	52511583	52496901,52496421,52496279,52497069,52497778,52497573,52497938,52497817,52496407,52497748,52496598,52496743,
ENST00000400809.3#CCNL2	0	chr1	-	1321774	1334792	1322489,1322065,1322461,1322823,1322643,1322253,1322433,1322456,
ENST00000421241.2#C1orf159	0	chr1	-	1017102	1051578	1028557,1018061,1017870,
ENST00000427401.4#ZNF737	0	chr19	-	20726136	20748641	20727234,20728696,20727202,
ENST00000343810.4#MCRS1	0	chr12	-	49952002	49962036	49961914,
ENST00000261406.6#EMG1	0	chr12	+	7079843	7085265	7085038,7085000,7084993,7085068,7080121,7084981,7084970,7085022,
ENST00000260746.5#ARL3	0	chr10	-	104433387	104474264	104445757,
ENST00000371084.3#PGM1	0	chr1	+	64058846	64126016	64125466,64125421,64125504,64125474,64125454,64125538,
ENST00000349485.5#POFUT2	0	chr21	-	46683742	46707913	46684164,46684484,46700164,46684170,46684158,46684501,46684990,46683900,
ENST00000589717.1#ZNF253	0	chr19	+	19976613	20005583	20002550,20002545,
ENST00000493615.1#PVRL3	0	chr3	+	110790914	110912486	110852832,110852983,110831016,110854077,110852888,110852736,110852708,110852898,110852929,110852865,
ENST00000264595.2#AGA	0	chr4	-	178351823	178363757	178352873,
ENST00000309366.4#FKBP2	0	chr11	+	64008375	64011696	64011485,64011541,64011500,64011588,64011570,64011576,64011489,64011505,
ENST00000399503.3#MAP3K1	0	chr5	+	56111300	56192079	56177803,56177853,56178121,56177816,56177757,56189561,
ENST00000393611.2#RAB24	0	chr5	-	176728351	176730807	176728578,176728598,
ENST00000286201.1#FZD7	0	chr2	+	202899209	202903260	202901316,202902230,202901058,202900331,202901083,202902534,
ENST00000258083.2#PRADC1	0	chr2	-	73455033	73460456	73455551,73455189,
ENST00000596831.1#AC004076.9	0	chr19	-	57949237	57988971	57977078,
ENST00000295900.6#ATXN7	0	chr3	+	63850135	63989238	63988992,63985344,63981560,63985176,63985295,
ENST00000377022.3#CASZ1	0	chr1	-	10696560	10856805	10713911,10699703,10697969,
ENST00000432921.1#ARHGAP5	0	chr14	+	32546394	32629034	32562531,32561767,32563019,32560536,32563033,32561183,32560056,32560181,32562148,32561822,32560066,32560156,32562786,32560302,
ENST00000389561.2#EP400	0	chr12	+	132434407	132565105	132564610,132562608,132562794,132562958,132562253,132562967,132562789,132562295,132562287,132562272,132563281,
ENST00000257663.3#TMEM60	0	chr7	-	77422944	77427997	77423294,77423700,77423328,77423395,77423156,77423591,77423401,77423136,77423200,
ENST00000403368.1#FAM98A	0	chr2	-	33808636	33824458	33810369,33810251,33810301,33810067,
ENST00000464845.1#NAA10	0	chrX	-	153194594	153200776	153199913,
ENST00000268668.6#NDUFB10	0	chr16	+	2009408	2012076	2011288,2009562,
ENST00000299293.2#FRS2	0	chr12	+	69864028	69973659	69968089,69968326,69968112,69968316,69968820,69968526,69968550,69968642,69968237,69968579,69968448,69968561,69968631,69968116,69968544,69968217,
ENST00000396432.2#ARHGAP21	0	chr10	-	24872437	25012697	24872660,24909959,24909933,24873399,24872605,25010811,
ENST00000367001.4#SLC30A1	0	chr1	-	211744809	211752184	211746041,211749075,211748594,211748676,211751528,211748584,211749563,211748834,211748706,211748910,211749553,211748842,211748795,211749041,211749568,211748953,211746004,211749051,211749178,211746034,211749208,211748808,211748765,211748871,211748693,211749261,211749219,
ENST00000519824.2#FAM49B	0	chr8	-	130851738	130952178	130852147,
ENST00000264377.3#ADAM23	0	chr2	+	207308162	207485951	207482508,207482816,207482401,207483088,207482628,207483018,
ENST00000392329.2#INPP1	0	chr2	+	191208095	191236490	191236138,191236030,191236171,191236116,
ENST00000328194.3#DENND5A	0	chr11	-	9160271	9287037	9161147,9161226,9225573,9225596,9225612,9161165,9160917,9161316,9225601,9225561,9225639,9225338,9161183,9225769,9225582,9161248,9225309,9161193,9161219,
ENST00000300793.6#VPS11	0	chr11	+	118938392	118952786	118952367,
ENST00000369902.3#SUFU	0	chr10	+	104263643	104393392	104391695,104389987,104390010,104390512,104391420,
ENST00000388948.3#LRRK1	0	chr15	+	101459319	101610417	101609793,
ENST00000315796.4#METAP1D	0	chr2	+	172864389	172947258	172946539,172945763,172945545,172945200,
ENST00000281513.5#NBAS	0	chr2	-	15306932	15701554	15415764,15415819,
ENST00000389960.4#SYTL2	0	chr11	-	85405166	85522278	85435370,85406036,85406163,85445139,85469096,85445592,85468900,85468922,
ENST00000295079.2#C2orf47	0	chr2	+	200819939	200828931	200828559,200828581,
ENST00000361354.4#NCKAP1	0	chr2	-	183773742	183903300	183790373,183790365,
ENST00000316292.9#EEF1A1	0	chr6	-	74225372	74230841	74229647,
ENST00000253115.2#ZNF426	0	chr19	-	9638566	9649403	9640198,9639495,9640207,9639934,9640235,
ENST00000350608.3#DDT	0	chr22	-	24313453	24322119	24313761,
ENST00000370282.3#TMED5	0	chr1	-	93615198	93646385	93620395,93620174,93622034,93620219,93646139,93620233,93620420,93616640,93620206,
ENST00000523916.1#CASP3	0	chr4	-	185548749	185570763	185550445,
ENST00000268035.6#IGF1R	0	chr15	+	99192099	99507859	99251062,99504860,99506025,99501271,99507041,99505700,99505724,99501684,99459968,99500895,99505655,99505169,99500588,99504899,99500483,99500532,99506033,99500915,99251162,99500595,99452067,99451983,99501437,99251195,99500789,99452061,99500899,99504963,99504332,99501354,99501658,99500519,99192360,99465536,99506038,99501458,99501243,99501463,99501193,99500447,99500888,99505641,99504353,99251090,99459927,99504953,99251099,99500523,
ENST00000261918.4#SEMA7A	0	chr15	-	74701529	74726908	74702689,74702680,74702717,74702854,74702675,
ENST00000592685.1#PDE4A	0	chr19	+	10527348	10578425	10578182,
ENST00000300134.3#STAT6	0	chr12	-	57489090	57505316	57490338,57490381,57490328,
ENST00000310454.6#GPD2	0	chr2	+	157291852	157443015	157439466,157439487,157439484,157439469,157439497,157439458,
ENST00000366618.3#SLC35F3	0	chr1	+	234040578	234460362	234459018,234294916,
ENST00000396331.1#LILRB1	0	chr19	+	55128511	55149079	55148569,55148511,55148515,55148547,
ENST00000261413.5#MRPS27	0	chr5	-	71515135	71616188	71516803,71515884,71515851,71516498,71516692,71516828,71516679,71516797,71516702,71516530,71515837,71515861,71516554,71516587,
ENST00000367332.1#TMEM9	0	chr1	-	201103800	201123729	201104407,
ENST00000314167.4#GAK	0	chr4	-	842965	926186	848129,873116,
ENST00000296220.5#OSBPL11	0	chr3	-	125247601	125314034	125313659,125248822,125249240,125249173,125249027,125248660,125249010,125249255,125248657,
ENST00000361317.2#TCEA2	0	chr20	+	62688545	62703799	62694822,62694825,62694861,
ENST00000389082.5#DENND5B	0	chr12	-	31535056	31744131	31605020,31540474,31632926,31604924,31540417,31605203,31633160,31604934,31632877,31605392,31632961,31605062,31605089,31633150,31540465,31540435,31604903,31540587,31605212,31605028,31604896,31633009,31605049,31604712,31604907,31540635,31605224,31632639,31632912,31538982,31605247,31604885,
ENST00000296135.6#LZTFL1	0	chr3	-	45864707	45883758	45868857,
ENST00000265872.6#CCAR1	0	chr10	+	70480870	70552234	70550982,70549544,
ENST00000360774.1#TRPM6	0	chr9	-	77337310	77503110	77339614,77377340,
ENST00000416274.2#E2F5	0	chr8	+	86089521	86126850	86126443,
ENST00000358278.3#TPM1	0	chr15	+	63334783	63364188	63353105,63336257,63336283,63353098,63353293,63336278,63339172,
ENST00000296370.3#S100P	0	chr4	+	6694695	6698996	6695604,6698759,6695662,6698689,6695674,6695667,
ENST00000255108.3#DPH2	0	chr1	+	44435575	44439141	44438239,44435679,44435990,44438229,
ENST00000258947.3#CALCOCO2	0	chr17	+	46908249	46942707	46928514,
ENST00000250416.5#PARP2	0	chr14	+	20811673	20826163	20824114,
ENST00000393923.3#PHLDB2	0	chr3	+	111451243	111695214	111603009,111693683,111603327,111693531,111603769,111603778,111603813,111604044,111603981,111603567,111604231,111603621,111603218,111632382,111604007,111603750,111602985,111603725,111604186,111603773,111603222,111604058,111603021,111603303,111603717,111604194,
ENST00000496455.2#GMPS	0	chr3	+	155588224	155661915	155632296,155656002,
ENST00000265361.3#SEMA3C	0	chr7	-	80371753	80548767	80374586,80374335,80374284,80374550,80374392,80374073,80374456,80374322,
ENST00000367495.3#RAB32	0	chr6	+	146864728	146876201	146875889,146875682,146875646,146875705,146875673,
ENST00000264228.4#SRD5A3	0	chr4	+	56212175	56239363	56236284,56236311,
ENST00000371697.3#ANKRD1	0	chr10	-	92671752	92681133	92672618,
ENST00000331173.4#CSTF2T	0	chr10	-	53455146	53459455	53458622,53457978,53457105,53458304,53459210,53458290,53457897,53458053,53458976,53458038,53458327,53458832,53458023,53459042,53459246,53458576,53458360,53458144,53458545,53458565,
ENST00000357037.5#PTRF	0	chr17	-	40554369	40575635	40556193,40556519,40556577,40556217,40556300,40574941,40556725,40557083,40557127,40557116,40555662,40557268,40556504,40556663,40557104,40556548,
ENST00000367721.2#FASLG	0	chr1	+	172628057	172636114	172635372,172634953,172635706,
ENST00000361686.4#ST6GAL2	0	chr2	-	107417955	107503663	107459996,107460114,107418568,
ENST00000506197.2#SMIM20	0	chr4	+	25915725	25931534	25931221,25930919,25930958,25931002,25931412,25930903,
ENST00000273038.3#VGLL4	0	chr3	-	11597443	11762320	11599724,11597918,11599735,
ENST00000234111.4#ODC1	0	chr2	-	10579993	10588730	10587674,
ENST00000303116.6#FAM117B	0	chr2	+	203499800	203634579	203630869,203630744,203630905,
ENST00000265077.3#VCAN	0	chr5	+	82767183	82878222	82837693,82876982,82835963,82835308,82837813,82876142,82876431,82876438,82817700,82838014,82876006,82834473,82836089,82834468,82877054,82876185,82835299,82833435,82835268,82835275,82834496,82837861,82876909,82836490,82837060,82833294,82835263,82834447,82835586,82815999,82833426,82835932,82875978,82876964,82876785,82837578,82876975,82835233,82835947,82835296,82835834,82817768,82834525,82837678,82832966,82835850,82786086,
ENST00000314520.3#MKRN3	0	chr15	+	23810353	23813264	23811214,
ENST00000282572.4#CCNO	0	chr5	-	54526879	54529608	54527313,54528690,54527337,
ENST00000457010.2#ARMC5	0	chr16	+	31470044	31478587	31478210,
ENST00000366651.3#C1orf131	0	chr1	-	231359408	231377024	231360085,231359957,231360110,231359921,
ENST00000243776.6#CHPF	0	chr2	-	220403568	220408609	220404557,220404669,220403677,220404156,220405075,220404130,220406658,220404116,220403721,220408475,220404231,
ENST00000347691.5#TRAPPC6B	0	chr14	-	39616915	39639697	39619369,39617258,
ENST00000266087.7#FBXO7	0	chr22	+	32870562	32894916	32875059,
ENST00000367866.2#POU2F1	0	chr1	+	167189965	167396682	167385099,167385306,167385365,167385246,167385383,167385241,
ENST00000396148.1#CDKN2C	0	chr1	+	51434266	51440405	51434869,51439985,51440002,51439639,51434844,51435375,51434508,51439634,51434829,51434616,51434818,51434940,51439599,51439835,51436059,51435300,51439696,51434890,51434920,51435352,51439685,
ENST00000301332.2#KIFC2	0	chr8	+	145691325	145699685	145699160,
ENST00000361778.2#PIGO	0	chr9	-	35088591	35096679	35088957,35088925,35088948,35088876,35089002,35092388,
ENST00000405786.2#GOLGA7	0	chr8	+	41347980	41368593	41367224,41367301,
ENST00000395003.1#PHF15	0	chr5	+	133861697	133919018	133914337,133915310,133914702,133916603,133916724,133901874,133914678,133916716,133901854,133916611,133914912,133916634,133914870,133914823,133916414,133914291,133914488,133916317,133916817,133914621,133916435,133914471,133914878,
ENST00000327044.6#NOC2L	0	chr1	-	879483	894770	880476,879956,
ENST00000259407.2#BAAT	0	chr9	-	104122598	104145901	104133309,104124942,104125186,104133370,104133439,104124662,104125245,104124954,104124980,104124930,
ENST00000281923.2#MGAT5	0	chr2	+	135011729	135206568	135206374,
ENST00000300255.2#EVA1C	0	chr21	+	33784588	33887799	33887462,33887340,33887450,33887285,33887359,
ENST00000399767.1#BID	0	chr22	-	18216807	18257358	18218202,18218192,18218238,18217118,18218217,
ENST00000449576.2#LPIN1	0	chr2	+	11817620	11965113	11964888,11964849,
ENST00000371072.4#RAVER2	0	chr1	+	65210677	65299015	65296843,65298667,65243468,65243606,65298671,65243569,65243588,65298663,
ENST00000394752.3#SFMBT1	0	chr3	-	52937487	53080184	52939235,52939008,52938892,52966185,52938709,
ENST00000371627.4#TNKS2	0	chr10	+	93557968	93625133	93558300,
ENST00000375018.1#ANKS6	0	chr9	-	101494190	101558894	101498630,101552677,101552494,101552471,101546124,101494520,101498626,101494539,101494536,
ENST00000392350.3#ORMDL1	0	chr2	-	190634948	190649190	190648064,190647901,190636482,
ENST00000399396.3#N4BP2L2	0	chr13	-	33006829	33113036	33017120,33110954,33110178,33110435,33110416,33110165,33110926,33110692,33110994,33110704,33017974,33016830,33016959,33110030,33110016,33110943,33016805,33017106,33110453,33110974,33110828,33110150,33110192,
ENST00000528551.1#AP003068.23	0	chr11	-	64944976	64948455	64948229,
ENST00000349258.4#THSD1	0	chr13	-	52951204	52980729	52971840,
ENST00000225972.7#LRRC59	0	chr17	-	48458498	48475014	48460200,48458947,48458953,48458967,48458916,48458993,
ENST00000240095.6#SLC39A14	0	chr8	+	22224699	22291742	22277324,22278055,22277192,22277151,22277137,22277461,22277453,22277746,22277654,22277330,22277320,22277233,22265952,22277275,
ENST00000305533.5#TWF2	0	chr3	-	52262525	52273376	52263021,
ENST00000303407.7#BRD3	0	chr9	-	136895326	136933239	136898732,136898512,136898723,136901233,136896603,136898701,136901256,136913243,136898531,136901241,136896588,136898209,136898696,136898712,
ENST00000361421.1#TOX	0	chr8	-	59717876	60031867	59728106,59719947,
ENST00000360820.2#SCYL2	0	chr12	+	100661061	100735602	100732893,100731280,100732305,100732569,100732876,
ENST00000264249.3#CHST10	0	chr2	-	101008226	101034218	101009729,101009754,101008995,101009780,101009926,101009267,101009712,101009724,101008530,101009280,101009292,101008502,101009792,101009787,101009936,101010197,
ENST00000315073.5#TRIM41	0	chr5	+	180650189	180662909	180651360,180651453,180651393,180651354,180651399,180651323,180651351,180651246,180650970,180651414,180661632,180661545,180651381,180651429,
ENST00000236137.5#SLC19A2	0	chr1	-	169433046	169455341	169446841,169434838,
ENST00000378000.1#PTER	0	chr10	+	16478882	16555836	16528446,16526611,16526631,
ENST00000424542.2#SLC9A3R2	0	chr16	+	2076768	2089127	2087926,
ENST00000592012.1#MBD3	0	chr19	-	1576576	1592982	1577511,1577739,1577884,1577001,1578404,1577710,1577484,1578395,1577533,1576717,1577780,1577031,
ENST00000297107.6#GALNT10	0	chr5	+	153570189	153800644	153796502,153796811,153800159,153600344,153796834,153796762,153800406,153797577,153799506,153796581,153799550,153799541,153797218,153797597,
ENST00000302517.3#CXXC5	0	chr5	+	139027776	139063567	139060581,139062744,139062727,139060963,139060466,139062704,139060490,139062721,139062765,139060928,139062785,
ENST00000395045.2#MATK	0	chr19	-	3777872	3801910	3778023,3778014,3783823,3778150,
ENST00000441818.1#TRMU	0	chr22	+	46731197	46753332	46733705,46749292,46733750,46747020,
ENST00000392708.4#STT3A	0	chr11	+	125462589	125493086	125462766,
ENST00000380554.3#AKR1C3	0	chr10	+	5135884	5149978	5136607,5136622,5136647,
ENST00000302625.4#CDK5R2	0	chr2	+	219824276	219826976	219825596,219825625,219825613,
ENST00000179259.4#C12orf5	0	chr12	+	4430270	4462438	4461952,4461838,4461794,4461718,4461816,4461984,4462119,4461765,4461842,4462010,4462000,
ENST00000222388.2#ABCF2	0	chr7	-	150904822	150924352	150910301,150911082,150910401,150911097,150910483,150910308,150911087,150911101,150915868,150909923,150910490,150910248,150923438,150909891,
ENST00000268957.3#TOB1	0	chr17	-	48940240	48945439	48941147,48941186,48941173,48941287,48941278,48941445,48940991,48941059,48940784,48940736,48940757,48941303,48941311,48941096,
ENST00000256366.4#SYNJ2BP	0	chr14	-	70838047	70883862	70839823,70839462,70883677,70839503,70839715,
ENST00000547754.1#GAS2L3	0	chr12	+	100967388	101018797	101017852,101017449,101018461,101018482,101018455,101017826,
ENST00000449692.3#C11orf68	0	chr11	-	65684180	65686633	65684418,65684650,65684940,65684827,65685157,65685589,65684959,65684950,65684947,65685145,
ENST00000039989.4#TTC17	0	chr11	+	43380390	43516583	43515579,43515567,43515561,43515723,
ENST00000444362.1#RP4-758J18.2	0	chr1	+	1334806	1337526	1336412,1336523,1336197,1336178,1336505,1336444,1336380,1337124,1336189,1336362,1336683,1336437,1336449,1336120,
ENST00000331758.3#SS18L1	0	chr20	+	60718750	60757640	60755472,60757325,60757164,60757094,60757127,60756598,
ENST00000221249.6#PNPLA6	0	chr19	+	7598789	7626750	7624011,
ENST00000423525.2#TKT	0	chr3	-	53258629	53290116	53259142,
ENST00000442561.2#LAX1	0	chr1	+	203734203	203745345	203743717,203743224,203743420,203743678,203743765,203744070,203743623,203743489,203743561,203743651,203743726,
ENST00000270747.3#ARHGEF19	0	chr1	-	16524498	16539204	16524813,16524846,
ENST00000369301.3#NHLRC2	0	chr10	+	115614319	115677053	115614440,115614455,115668060,115636546,115614470,115668989,
ENST00000260766.3#PLCE1	0	chr10	+	95753645	96088249	95931128,95791488,96087790,95791707,
ENST00000426216.2#ATP9B	0	chr18	+	76829293	77138383	76829408,
ENST00000159111.4#KDM4B	0	chr19	+	4969031	5153706	5151695,5122604,5123532,5080906,5078376,5123053,5123563,
ENST00000353383.1#RAI1	0	chr17	+	17584686	17714867	17698420,17701363,17714500,17701354,17700494,17700526,17696407,17696383,17698282,17700730,17701388,17696692,17700733,17698453,17700512,17699369,
ENST00000311322.8#LPL	0	chr8	+	19796381	19824869	19823212,19823060,19823383,19823228,19823177,
ENST00000342784.2#SYDE1	0	chr19	+	15218113	15225899	15224600,15225294,15224905,15224658,15220946,15224782,15225571,15225239,15224586,15224670,15224667,15224709,15224927,15225179,15224960,15225228,15225231,
ENST00000446113.2#ZDHHC13	0	chr11	+	19138575	19198062	19197690,
ENST00000444832.1#E2F6	0	chr2	-	11584400	11606382	11587132,
ENST00000451882.2#HSBP1L1	0	chr18	+	77724460	77730922	77730671,77730801,77730652,77730687,77730682,
ENST00000206542.4#OSGEP	0	chr14	-	20914726	20923364	20915404,
ENST00000512729.1#TRIML2	0	chr4	-	189012326	189026847	189013034,189013073,189013042,
ENST00000375370.5#TFDP1	0	chr13	+	114238955	114295885	114294574,114288895,114294581,114294538,114288904,114294987,
ENST00000242057.4#AHR	0	chr7	+	17338145	17385874	17382599,17382568,17382705,17379601,17379010,17379061,17382973,17378739,17379169,17378764,17379544,17378794,17382607,17379412,17379478,17378697,17379082,17379055,17378992,17382755,17379160,
ENST00000248673.3#ZFP36	0	chr19	+	39897386	39900145	39899439,39898646,39899302,39899430,39898688,39898787,39898673,
ENST00000497424.1#PANK2	0	chr20	+	3869385	3907705	3903990,3897705,3904009,3897972,3903967,3888774,3889111,3904026,3888815,3888737,3891309,3888758,
ENST00000357559.4#FXR1	0	chr3	+	180629989	180700641	180696980,
ENST00000326047.4#KIF15	0	chr3	+	44803108	44894853	44894328,
ENST00000356872.3#PCED1A	0	chr20	-	2815859	2821936	2821064,2816123,2816184,2816108,2820973,2816149,2819873,2820085,2816172,2816236,2816145,2820068,2816154,2820951,2821024,2821011,
ENST00000264170.4#KYNU	0	chr2	+	143634966	143799990	143722305,143722320,
ENST00000306908.5#ZNF57	0	chr19	+	2900795	2918574	2917341,
ENST00000391828.3#NLRP3	0	chr1	+	247579357	247612510	247588729,247582187,247587679,247588687,247582077,247587469,247588435,247588007,
ENST00000409345.3#ADRA2B	0	chr2	-	96778606	96782084	96781564,96781146,96781150,
ENST00000491511.2#NXPE3	0	chr3	+	101498185	101546336	101540613,101520319,101520115,101520220,101540883,101540921,101540813,101540835,101524009,101540571,101540587,101540564,101540546,
ENST00000367468.5#PTGS2	0	chr1	-	186640822	186649659	186643540,186649559,186643744,186643504,186643492,186643497,186643575,
ENST00000221543.5#TBC1D17	0	chr19	+	50380581	50392101	50382349,50382329,50382437,50382423,50382245,
ENST00000253110.11#C19orf66	0	chr19	+	10196705	10204021	10203065,10203050,10202952,10203166,
ENST00000275227.4#SLC18B1	0	chr6	-	133090408	133119792	133091169,133091440,133091436,
ENST00000373790.4#TAF1	0	chrX	+	70586013	70685955	70683876,70683870,70683831,70683882,
