ENST00000413379.3#SAE1	0	chr19	+	47633985	47713986	47712911,47712508,47712431,47712603,47679606,47713280,
ENST00000206423.3#CCDC80	0	chr3	-	112323306	112360216	112358649,112359627,112357360,112357338,112359547,112358236,112324244,112359474,112359515,112359537,112359592,
ENST00000557658.1#VIPAS39	0	chr14	-	77892924	77924083	77893653,77893579,77893567,
ENST00000344204.4#TRIO	0	chr5	+	14143710	14510413	14508234,14291104,14508458,14508435,14508614,14291170,14508397,14508902,14509940,14508716,14509127,14508244,14509062,14508601,14509553,14508421,14509055,14508496,14508431,14508220,14291060,14508803,14508259,14508476,
ENST00000356175.3#NF1	0	chr17	+	29421844	29704795	29653130,29652932,29653043,
ENST00000272252.5#GALM	0	chr2	+	38892951	38962010	38961748,38961166,38961734,38961584,
ENST00000296456.5#APEH	0	chr3	+	49711334	49721496	49720874,
ENST00000370966.5#DEPDC1	0	chr1	-	68939734	68963004	68944847,68944855,68947836,
ENST00000369769.2#KCNA3	0	chr1	-	111214209	111217755	111214835,111216456,111214563,111216106,111216073,111215471,111215459,111215281,111216386,111214633,
ENST00000254940.5#NIP7	0	chr16	+	69373232	69377114	69375514,69375669,69375549,69376768,69375577,69373675,69375543,69375556,
ENST00000409792.3#SETD2	0	chr3	-	47058078	47205557	47163935,47125665,47164682,47125602,47125646,47058322,47162241,47162650,47164588,47162160,47098817,47162842,47162181,47058419,47164519,47162440,47098474,47125631,47161991,47058600,47125783,47162797,47098642,47164566,47163850,47162674,47164674,47125856,47125659,
ENST00000403263.1#INO80D	0	chr2	-	206858344	206951006	206869400,206869294,206866059,206869819,206869202,
ENST00000369287.3#C10orf118	0	chr10	-	115880520	115934079	115922875,115922698,115922693,115922900,115922626,115884954,115884917,115922598,115884877,115922778,115884930,
ENST00000530763.1#LRRC4C	0	chr11	-	40135742	41481423	40743597,40143487,
ENST00000350796.3#CYTH3	0	chr7	-	6201306	6312375	6204546,6222445,6311474,6204600,6204559,6203464,6204619,6204608,6203950,
ENST00000366690.4#RAB4A	0	chr1	+	229406778	229441741	229439730,
ENST00000371250.3#PPAP2B	0	chr1	-	56960318	57045341	56962127,57044924,56962261,57044932,
ENST00000228865.2#CREBL2	0	chr12	+	12764725	12798142	12795141,12764849,12795107,
ENST00000392857.5#ORC4	0	chr2	-	148687867	148778392	148693220,148692433,148692962,148692994,
ENST00000476371.1#MRPS14	0	chr1	-	174981993	174992661	174983607,174983700,174983649,
ENST00000329630.5#ZNF775	0	chr7	+	150076323	150095819	150093763,150093734,
ENST00000265350.4#MED20	0	chr6	-	41872991	41888937	41873320,41874748,41874995,
ENST00000356834.3#TBC1D9B	0	chr5	-	179288965	179334959	179290558,179289953,179290951,179290797,179290537,179290577,179290530,179305700,179290280,179290516,179289945,179290969,179290497,179290932,179289848,
ENST00000301821.6#RPSA	0	chr3	+	39448079	39454133	39450171,39453452,39452639,39453954,
ENST00000372972.2#CSTF2	0	chrX	+	100075289	100096007	100095792,
ENST00000373210.3#AGO4	0	chr1	+	36273672	36323591	36321467,36321783,36321441,36319222,
ENST00000299626.5#ALG8	0	chr11	-	77811887	77850806	77812002,
ENST00000326019.6#SLC4A1AP	0	chr2	+	27886237	27917936	27886968,27905115,
ENST00000369965.4#WDR47	0	chr1	-	109512735	109584835	109553657,109554230,109553700,109514082,109514013,
ENST00000396081.1#HERPUD2	0	chr7	-	35672168	35734845	35673292,35733874,35733965,35673301,35734042,35733955,35733845,35733937,35733869,35733850,35734058,35734064,35733567,35733911,
ENST00000494050.1#CEP97	0	chr3	+	101443398	101484922	101476889,101484099,101477057,101484136,101476682,101483771,
ENST00000295640.4#RNPEP	0	chr1	+	201951651	201975375	201969210,
ENST00000221462.4#PPP1R37	0	chr19	+	45596119	45650643	45650045,45650008,45648824,45648830,
ENST00000303965.4#ARAP2	0	chr4	-	36067519	36246231	36230472,36212191,36230746,36212277,36231000,36230795,36069679,36069660,36069599,36069758,36069460,36069667,36230589,
ENST00000289081.3#FANCC	0	chr9	-	97861235	98080084	97863850,97866852,
ENST00000377803.2#HIST1H4C	0	chr6	+	26104003	26104618	26104160,26104415,26104394,
ENST00000376716.5#ZNF615	0	chr19	-	52494497	52511583	52496901,52497573,52496421,52496279,52496743,52497748,52497938,52495828,52497069,
ENST00000400809.3#CCNL2	0	chr1	-	1321774	1334792	1322461,1322489,1326938,1322210,1327920,1322823,1322596,1322433,1322065,1326382,1322456,1322643,1322253,
ENST00000421241.2#C1orf159	0	chr1	-	1017102	1051578	1028557,1028673,1018061,1017870,
ENST00000427401.4#ZNF737	0	chr19	-	20726136	20748641	20727234,20727202,20728696,
ENST00000343810.4#MCRS1	0	chr12	-	49952002	49962036	49961914,
ENST00000261406.6#EMG1	0	chr12	+	7079843	7085265	7080075,7084993,7085038,7085022,7084981,7085068,7084970,7080121,7085000,
ENST00000260746.5#ARL3	0	chr10	-	104433387	104474264	104445757,
ENST00000371084.3#PGM1	0	chr1	+	64058846	64126016	64125466,64125474,64125504,64125454,64095115,64125421,64125538,
ENST00000349485.5#POFUT2	0	chr21	-	46683742	46707913	46684501,46700164,46684170,46683990,46683900,46684164,46684484,46684158,46684990,
ENST00000589717.1#ZNF253	0	chr19	+	19976613	20005583	20002550,20002545,
ENST00000537881.1#DYNC1I1	0	chr7	+	95401805	95739734	95694245,
ENST00000493615.1#PVRL3	0	chr3	+	110790914	110912486	110852736,110852610,110852929,110852708,110854144,110854077,110852888,110852814,110852865,110852898,110852983,110831016,110852832,
ENST00000309366.4#FKBP2	0	chr11	+	64008375	64011696	64011546,64011576,64011541,64011505,64011588,64011500,64011570,
ENST00000264595.2#AGA	0	chr4	-	178351823	178363757	178352873,
ENST00000399503.3#MAP3K1	0	chr5	+	56111300	56192079	56190374,56177803,56177757,56177853,56177816,56177671,56189608,56177468,56177534,56178121,56189561,
ENST00000393611.2#RAB24	0	chr5	-	176728351	176730807	176728578,176728598,
ENST00000258083.2#PRADC1	0	chr2	-	73455033	73460456	73455551,73455189,
ENST00000286201.1#FZD7	0	chr2	+	202899209	202903260	202902230,202902534,202900331,202901403,202901316,202901058,
ENST00000295900.6#ATXN7	0	chr3	+	63850135	63989238	63981560,63988992,63981707,63985176,63981569,63985344,63985295,63981936,
ENST00000377022.3#CASZ1	0	chr1	-	10696560	10856805	10696879,10699703,10697969,
ENST00000432921.1#ARHGAP5	0	chr14	+	32546394	32629034	32560066,32561912,32561767,32560156,32563094,32562148,32562531,32560056,32560718,32562786,32562578,32563019,32560181,32563033,32560269,32561183,
ENST00000389561.2#EP400	0	chr12	+	132434407	132565105	132562794,132562287,132562958,132522495,132562272,132446272,132446052,132562967,132564610,132446390,132562789,132562295,132562253,132563281,132563065,132563179,132562608,
ENST00000257663.3#TMEM60	0	chr7	-	77422944	77427997	77423156,77423401,77423395,77423200,77423294,77423328,77423591,77423136,
ENST00000403368.1#FAM98A	0	chr2	-	33808636	33824458	33810251,33810067,33810301,33810369,
ENST00000464845.1#NAA10	0	chrX	-	153194594	153200776	153197836,153195526,
ENST00000391338.1#ZRSR1	0	chr5	+	112227212	112228891	112228407,
ENST00000268668.6#NDUFB10	0	chr16	+	2009408	2012076	2011815,2011222,
ENST00000271636.7#CGN	0	chr1	+	151483772	151511268	151491506,151504948,
ENST00000299293.2#FRS2	0	chr12	+	69864028	69973659	69968448,69968561,69968550,69968237,69968526,69968631,69969034,69968316,69968579,69968116,69968544,69968112,69968326,69968820,69968402,69968089,69968642,69968217,
ENST00000396432.2#ARHGAP21	0	chr10	-	24872437	25012697	24872660,24873726,25010811,24873399,24872605,24908816,
ENST00000519824.2#FAM49B	0	chr8	-	130851738	130952178	130852147,
ENST00000367001.4#SLC30A1	0	chr1	-	211744809	211752184	211748808,211749563,211748706,211748795,211749178,211748871,211748765,211749051,211749261,211748842,211749219,211749568,211749553,211748910,211749208,211746034,211748693,211748584,211749041,211748676,211746041,211746004,211749075,211748594,211748834,211748953,211751528,
ENST00000264377.3#ADAM23	0	chr2	+	207308162	207485951	207482401,207482816,207483018,207482508,207483088,207482628,207482537,
ENST00000328194.3#DENND5A	0	chr11	-	9160271	9287037	9161193,9225582,9161183,9225596,9161226,9161219,9161316,9225769,9225601,9225561,9225338,9161165,9225573,9225309,9161147,
ENST00000392329.2#INPP1	0	chr2	+	191208095	191236490	191236116,191236171,191236138,191236030,
ENST00000518127.1#TCEB1	0	chr8	-	74857253	74884622	74858899,74884522,
ENST00000300793.6#VPS11	0	chr11	+	118938392	118952786	118952367,118952476,
ENST00000388948.3#LRRK1	0	chr15	+	101459319	101610417	101557295,101609793,
ENST00000369902.3#SUFU	0	chr10	+	104263643	104393392	104391695,104390215,104391420,104390010,104389987,104390294,104390512,104389963,
ENST00000315796.4#METAP1D	0	chr2	+	172864389	172947258	172945200,172945763,172946539,172946164,172945545,
ENST00000389960.4#SYTL2	0	chr11	-	85405166	85522278	85406163,85445592,85445139,85435370,85469096,85468900,85406036,85468922,
ENST00000316292.9#EEF1A1	0	chr6	-	74225372	74230841	74229123,74229095,74226986,
ENST00000295079.2#C2orf47	0	chr2	+	200819939	200828931	200820670,200828581,200828559,
ENST00000361354.4#NCKAP1	0	chr2	-	183773742	183903300	183790373,183790365,183789893,183818009,183790445,
ENST00000253115.2#ZNF426	0	chr19	-	9638566	9649403	9640207,9640198,9639934,9639495,
ENST00000350608.3#DDT	0	chr22	-	24313453	24322119	24313709,
ENST00000370282.3#TMED5	0	chr1	-	93615198	93646385	93646139,93620174,93620395,93620219,93622034,93620233,93620206,
ENST00000523916.1#CASP3	0	chr4	-	185548749	185570763	185570602,185550445,
ENST00000268035.6#IGF1R	0	chr15	+	99192099	99507859	99504953,99501354,99506025,99505724,99500899,99500595,99251075,99504353,99500915,99251162,99501437,99504963,99500483,99505641,99451983,99504860,99504899,99505700,99500519,99500523,99251090,99452067,99504332,99505655,99500588,99501458,99501658,99506038,99501684,99456405,99500532,99501193,99501463,99251062,99501271,99500789,99452061,99501243,99505169,99501790,99500888,99507041,99506033,99251099,99500895,
ENST00000373237.3#PSMB2	0	chr1	-	36067084	36107545	36074865,36074940,36068881,
ENST00000592685.1#PDE4A	0	chr19	+	10527348	10578425	10577665,10578228,10577656,10577838,
ENST00000261918.4#SEMA7A	0	chr15	-	74701529	74726908	74702717,74702854,74702675,74702689,74702680,
ENST00000379822.4#C15orf59	0	chr15	-	74032051	74043916	74032366,
ENST00000300134.3#STAT6	0	chr12	-	57489090	57505316	57490293,57490338,57490328,57490381,
ENST00000310454.6#GPD2	0	chr2	+	157291852	157443015	157439466,157439458,157439487,157352325,157439497,157439484,157439469,
ENST00000396331.1#LILRB1	0	chr19	+	55128511	55149079	55148511,55148547,55148569,55148515,
ENST00000366618.3#SLC35F3	0	chr1	+	234040578	234460362	234294916,234368020,234459018,
ENST00000261413.5#MRPS27	0	chr5	-	71515135	71616188	71515851,71609953,71516662,71516803,71516554,71516587,71516702,71516498,71515861,71515837,71516828,71516797,71516679,71516530,71516692,
ENST00000362079.2#MT-CO3	0	chrM	+	9107	10091	9826,9953,9807,9896,9928,9765,9852,9261,
ENST00000329138.4#HGS	0	chr17	+	79650861	79669249	79668876,
ENST00000367332.1#TMEM9	0	chr1	-	201103800	201123729	201104063,
ENST00000314167.4#GAK	0	chr4	-	842965	926186	860225,873116,848129,923144,
ENST00000296220.5#OSBPL11	0	chr3	-	125247601	125314034	125248657,125249255,125248660,125249027,125248747,125249173,125249010,125249240,125248822,125313659,
ENST00000361317.2#TCEA2	0	chr20	+	62688545	62703799	62694825,62694822,62694861,
ENST00000550536.1#RAB3IP	0	chr12	+	70133069	70217084	70181528,
ENST00000389082.5#DENND5B	0	chr12	-	31535056	31744131	31540417,31540587,31605247,31605049,31633160,31604896,31605089,31538982,31605020,31604885,31540635,31632926,31604924,31604712,31632912,31605028,31540474,31633150,31632961,31604903,31605224,31605203,31605212,31540435,31640875,31540465,31604907,31604934,31632877,31605062,
ENST00000414533.1#QARS	0	chr3	-	49133269	49142291	49137658,
ENST00000296135.6#LZTFL1	0	chr3	-	45864707	45883758	45879457,
ENST00000265872.6#CCAR1	0	chr10	+	70480870	70552234	70549544,70531127,70550982,
ENST00000360774.1#TRPM6	0	chr9	-	77337310	77503110	77377340,77339614,
ENST00000416274.2#E2F5	0	chr8	+	86089521	86126850	86126443,
ENST00000358278.3#TPM1	0	chr15	+	63334783	63364188	63336283,63339172,63336257,63353105,63353293,63336278,63353098,
ENST00000296370.3#S100P	0	chr4	+	6694695	6698996	6698759,6695604,
ENST00000255108.3#DPH2	0	chr1	+	44435575	44439141	44438229,44435990,44435679,44438239,
ENST00000258947.3#CALCOCO2	0	chr17	+	46908249	46942707	46928514,46929927,
ENST00000250416.5#PARP2	0	chr14	+	20811673	20826163	20825897,20825577,20811781,
ENST00000393923.3#PHLDB2	0	chr3	+	111451243	111695214	111603981,111604007,111693531,111603750,111603327,111603725,111603218,111603778,111693683,111603769,111603813,111604231,111603222,111604058,111604044,111603303,111604194,111604186,111603773,
ENST00000265361.3#SEMA3C	0	chr7	-	80371753	80548767	80374335,80374284,80374586,80460213,80515354,80374456,80374550,80374073,80439919,80374452,
ENST00000496455.2#GMPS	0	chr3	+	155588224	155661915	155640029,155655841,155661470,155632296,
ENST00000367495.3#RAB32	0	chr6	+	146864728	146876201	146875705,146875682,146875646,146875889,146875673,
ENST00000264228.4#SRD5A3	0	chr4	+	56212175	56239363	56236284,56236311,56236359,
ENST00000371697.3#ANKRD1	0	chr10	-	92671752	92681133	92672618,
ENST00000357037.5#PTRF	0	chr17	-	40554369	40575635	40556548,40557083,40556663,40556300,40556725,40557104,40557116,40556193,40555662,40556577,40556217,
ENST00000331173.4#CSTF2T	0	chr10	-	53455146	53459455	53458622,53458576,53458038,53458023,53458053,53458360,53458545,53458144,53458832,53458976,53457897,53459210,53458565,53458290,53458798,53458304,53458327,53457105,53457978,53459246,53459042,
ENST00000266987.2#TARBP2	0	chr12	+	53894609	53900315	53900049,
ENST00000367721.2#FASLG	0	chr1	+	172628057	172636114	172635706,172635372,172634953,
ENST00000506197.2#SMIM20	0	chr4	+	25915725	25931534	25930903,25931002,25931412,25930919,25931010,25930958,25931221,
ENST00000361686.4#ST6GAL2	0	chr2	-	107417955	107503663	107459996,107418568,107460114,
ENST00000273038.3#VGLL4	0	chr3	-	11597443	11762320	11599724,11599735,
ENST00000234111.4#ODC1	0	chr2	-	10579993	10588730	10582273,10581806,
ENST00000303116.6#FAM117B	0	chr2	+	203499800	203634579	203630869,203630744,203630905,
ENST00000265077.3#VCAN	0	chr5	+	82767183	82878222	82875978,82837060,82838014,82835947,82876975,82876006,82834496,82835586,82835268,82877054,82835834,82835233,82876185,82816919,82837578,82837597,82835299,82876431,82837813,82835308,82837861,82834525,82836089,82834473,82786086,82833435,82835296,82815999,82833426,82817700,82876964,82835932,82876438,82834447,82876909,82832966,82833089,82835850,82835963,82835275,82876142,82837678,82876982,82833294,82876785,82836490,82837693,82834468,82835263,82817768,
ENST00000314520.3#MKRN3	0	chr15	+	23810353	23813264	23811214,
ENST00000317995.4#CA8	0	chr8	-	61099805	61194071	61100959,61193894,
ENST00000282572.4#CCNO	0	chr5	-	54526879	54529608	54527313,54527337,54528690,
ENST00000457010.2#ARMC5	0	chr16	+	31470044	31478587	31478210,31470690,
ENST00000366651.3#C1orf131	0	chr1	-	231359408	231377024	231359957,231360085,231360110,231359921,
ENST00000266087.7#FBXO7	0	chr22	+	32870562	32894916	32875059,
ENST00000347691.5#TRAPPC6B	0	chr14	-	39616915	39639697	39617258,39619369,
ENST00000243776.6#CHPF	0	chr2	-	220403568	220408609	220405250,220406649,220405232,220404130,220403677,220404440,220404116,220403721,220405037,220403944,220404395,
ENST00000367866.2#POU2F1	0	chr1	+	167189965	167396682	167385246,167385383,167385099,167385298,167385241,167385365,167385306,
ENST00000361322.2#CAMK1G	0	chr1	+	209756973	209787383	209764314,
ENST00000393405.2#SNX11	0	chr17	+	46184819	46200536	46185149,
ENST00000396148.1#CDKN2C	0	chr1	+	51434266	51440405	51435518,51439724,51439696,51435925,51434844,51434940,51434869,51435352,51439985,51439599,51434890,51435375,51434920,51439639,51439634,51434508,51440002,51439835,51434651,51439685,51434616,
ENST00000396057.4#FOXB1	0	chr15	+	60296320	60298455	60297838,
ENST00000301332.2#KIFC2	0	chr8	+	145691325	145699685	145699160,145699189,145692482,
ENST00000265753.8#EIF4H	0	chr7	+	73588474	73611531	73610018,
ENST00000361778.2#PIGO	0	chr9	-	35088591	35096679	35088948,35088925,35088876,35096565,35088957,
ENST00000405786.2#GOLGA7	0	chr8	+	41347980	41368593	41367224,
ENST00000395003.1#PHF15	0	chr5	+	133861697	133919018	133916724,133914823,133914337,133914878,133914291,133916817,133916634,133914678,133915353,133916716,133916749,133914621,133901854,133916435,133914912,133901874,133914488,133916603,133914471,133915310,133916317,133916414,133914870,133916611,
ENST00000327044.6#NOC2L	0	chr1	-	879483	894770	879956,
ENST00000259407.2#BAAT	0	chr9	-	104122598	104145901	104133370,104133309,104124942,104124980,104124662,104124930,104125186,104125245,104133439,104124954,
ENST00000281923.2#MGAT5	0	chr2	+	135011729	135206568	135206374,
ENST00000300255.2#EVA1C	0	chr21	+	33784588	33887799	33887340,33887285,33887359,33887462,33887450,
ENST00000399767.1#BID	0	chr22	-	18216807	18257358	18218192,18218202,18217118,18218217,18218238,
ENST00000449576.2#LPIN1	0	chr2	+	11817620	11965113	11964888,11964849,11856478,
ENST00000371072.4#RAVER2	0	chr1	+	65210677	65299015	65298667,65296843,65298671,65243606,65298700,65243588,65243569,65298663,
ENST00000290299.2#ATP5O	0	chr21	-	35275656	35288384	35288084,35284688,
ENST00000394752.3#SFMBT1	0	chr3	-	52937487	53080184	52939235,52966185,52938892,52966255,52939008,52938947,
ENST00000422989.1#IRGQ	0	chr19	-	44088420	44100387	44097444,
ENST00000368572.2#KNDC1	0	chr10	+	134973870	135040016	134997296,
ENST00000375018.1#ANKS6	0	chr9	-	101494190	101558894	101552677,101546124,101494536,101498630,101494520,101498626,101494539,101552471,
ENST00000392350.3#ORMDL1	0	chr2	-	190634948	190649190	190647808,190636482,190648064,190647901,
ENST00000399396.3#N4BP2L2	0	chr13	-	33006829	33113036	33016926,33110435,33110416,33110237,33110954,33110994,33110828,33110165,33110178,33017974,33110660,33110704,33110150,33016805,33110016,33110309,33112930,33110012,33110192,33097038,33110926,33016830,33110453,33111018,33110692,33110943,33017809,33110974,33017106,33017120,33110030,33110594,33016959,
ENST00000528551.1#AP003068.23	0	chr11	-	64944976	64948455	64948229,
ENST00000349258.4#THSD1	0	chr13	-	52951204	52980729	52971840,
ENST00000225972.7#LRRC59	0	chr17	-	48458498	48475014	48460200,48458993,48460281,48458947,48460420,48460430,48458967,48458953,48458916,48472302,
ENST00000240095.6#SLC39A14	0	chr8	+	22224699	22291742	22277324,22277461,22277453,22277275,22277330,22277233,22277320,22278055,
ENST00000305533.5#TWF2	0	chr3	-	52262525	52273376	52263021,
ENST00000303407.7#BRD3	0	chr9	-	136895326	136933239	136901256,136898209,136895876,136896603,136898712,136898531,136898723,136901241,136898732,136913243,136917527,136896588,136898701,136898512,136898696,136901233,
ENST00000361421.1#TOX	0	chr8	-	59717876	60031867	59728106,59719947,
ENST00000360820.2#SCYL2	0	chr12	+	100661061	100735602	100732305,100732809,100732893,100732569,100732578,100731280,100732876,
ENST00000264249.3#CHST10	0	chr2	-	101008226	101034218	101010197,101009233,101009712,101009787,101009926,101009936,101008995,101008651,101009292,101008530,101009280,101009792,101008502,101009267,101009724,101009780,101009754,101009729,
ENST00000315073.5#TRIM41	0	chr5	+	180650189	180662909	180651354,180661545,180650970,180651393,180651453,180651360,180651381,180651399,180661632,180651323,180651351,180661670,180651414,180651429,180651246,
ENST00000236137.5#SLC19A2	0	chr1	-	169433046	169455341	169434838,169446841,
ENST00000378000.1#PTER	0	chr10	+	16478882	16555836	16526631,16526611,16533403,16526463,16552102,
ENST00000592012.1#MBD3	0	chr19	-	1576576	1592982	1577705,1576929,1577961,1577001,1577202,1580288,1577739,1577346,1576712,1577830,1576779,1577484,1578273,1577780,1577576,1577511,1576717,1577710,1577884,1577031,
ENST00000297107.6#GALNT10	0	chr5	+	153570189	153800644	153797577,153796762,153796502,153799506,153797218,153600344,153797597,153796834,153799541,153796581,153799550,153800406,153800159,153796811,
ENST00000393217.2#LRRIQ1	0	chr12	+	85430048	85638983	85582968,
ENST00000302517.3#CXXC5	0	chr5	+	139027776	139063567	139062727,139060490,139060581,139062744,139062721,139060963,139060466,139062704,139060928,139062785,139062765,
ENST00000395045.2#MATK	0	chr19	-	3777872	3801910	3778023,3778150,3783383,3778014,
ENST00000392708.4#STT3A	0	chr11	+	125462589	125493086	125490891,125488339,125484023,
ENST00000380554.3#AKR1C3	0	chr10	+	5135884	5149978	5136607,5136622,5136647,
ENST00000302625.4#CDK5R2	0	chr2	+	219824276	219826976	219825625,219825596,219825613,
ENST00000304758.1#AMOT	0	chrX	-	112017630	112084143	112059068,112022801,112022382,112066041,112065862,112021533,112083986,112019102,112065654,
ENST00000179259.4#C12orf5	0	chr12	+	4430270	4462438	4461794,4461838,4461718,4461816,4461984,4461952,4462119,4462010,4461842,4461765,4462000,
ENST00000222388.2#ABCF2	0	chr7	-	150904822	150924352	150909891,150909243,150911082,150910301,150911097,150910401,150910490,150911101,150911063,150910965,150911087,150910308,150910483,150910248,150909923,
ENST00000268957.3#TOB1	0	chr17	-	48940240	48945439	48941059,48941445,48940736,48941303,48941173,48940784,48941147,48940991,48940757,48941186,48941278,48941311,48941287,48940700,48941096,
ENST00000256366.4#SYNJ2BP	0	chr14	-	70838047	70883862	70839715,70839503,70839600,70883677,70839462,
ENST00000547754.1#GAS2L3	0	chr12	+	100967388	101018797	101018455,101018461,101018641,101017826,101017852,101018482,101018146,
ENST00000449692.3#C11orf68	0	chr11	-	65684180	65686633	65684936,65684940,65685145,65684950,65684418,65684959,65684650,65685157,65684947,
ENST00000368586.5#TTC40	0	chr10	-	134621795	134756189	134733107,134749667,
ENST00000039989.4#TTC17	0	chr11	+	43380390	43516583	43515723,43515579,43488484,43515567,43515561,
ENST00000444362.1#RP4-758J18.2	0	chr1	+	1334806	1337526	1336412,1336380,1336189,1336437,1336444,1336683,1336178,1336197,1336362,1336449,
ENST00000331758.3#SS18L1	0	chr20	+	60718750	60757640	60755472,60756598,60757325,60757094,60757127,60757164,
ENST00000588649.2#POLRMT	0	chr19	-	617122	633697	629833,621297,
ENST00000423525.2#TKT	0	chr3	-	53258629	53290116	53260840,53269057,53259142,
ENST00000442561.2#LAX1	0	chr1	+	203734203	203745345	203743765,203743420,203744070,203743651,203743623,203743489,203743561,203743726,203743717,203743224,203743678,
ENST00000270747.3#ARHGEF19	0	chr1	-	16524498	16539204	16524846,16524813,
ENST00000369301.3#NHLRC2	0	chr10	+	115614319	115677053	115614440,115636546,115636583,115668989,115614455,115668086,115614470,115668060,
